year,month,day,cityid,freq,spend_all,spend_aap,spend_acf,spend_aer,spend_apg,spend_durables,spend_nondurables,spend_grf,spend_gen,spend_hic,spend_hcs,spend_inperson,spend_inpersonmisc,spend_remoteservices,spend_sgh,spend_tws,spend_retail_w_grocery,spend_retail_no_grocery,provisional,date,Outcome,Location,Magnitude,GameDay,PostGame
2021,10,4,23,d,0.176,0.27,0.164,-0.0444,0.312,0.0462,0.234,0.123,0.353,0.044,0.225,0.0486,0.421,0.301,0.184,-0.426,0.175,0.2,0,10/4/21,,,,0,0
2021,10,5,23,d,0.203,0.232,0.168,-0.025,0.306,0.0289,0.258,0.163,0.376,-0.00797,0.261,0.072,0.498,0.347,0.0779,-0.404,0.159,0.153,0,10/5/21,,,,0,0
2021,10,6,23,d,0.215,0.207,0.175,-0.073,0.296,0.0238,0.25,0.163,0.383,-0.185,0.185,0.0845,0.542,0.38,-0.217,-0.363,0.148,0.136,0,10/6/21,,,,0,0
2021,10,7,23,d,0.216,0.165,0.186,-0.0491,0.282,0.0423,0.218,0.076,0.4,-0.102,0.184,0.0963,0.652,0.39,-0.23,-0.334,0.14,0.169,0,10/7/21,,,,0,0
2021,10,8,23,d,0.241,0.12,0.16,0.0864,0.257,0.189,0.216,0.0916,0.396,-0.0685,-0.0518,0.137,0.56,0.389,-0.0793,-0.258,0.151,0.185,0,10/8/21,,,,0,0
2021,10,9,23,d,0.249,0.0299,0.222,0.122,0.157,0.148,0.198,0.0932,0.33,-0.0721,-0.0147,0.143,0.565,0.448,-0.0668,-0.271,0.145,0.189,0,10/9/21,,,,0,0
2021,10,10,23,d,0.284,-0.00397,0.158,0.303,0.138,0.26,0.168,0.0646,0.289,0.0257,0.137,0.174,0.473,0.532,0.0292,-0.126,0.149,0.193,0,10/10/21,,,,0,0
2021,10,11,23,d,0.321,0.0152,0.151,0.273,0.115,0.269,0.172,0.131,0.347,0.0625,0.162,0.204,0.541,0.607,0.094,-0.0934,0.157,0.2,0,10/11/21,1,1,0,1,0
2021,10,12,23,d,0.287,-0.0335,0.117,0.341,0.129,0.277,0.176,0.0284,0.302,0.134,0.187,0.17,0.404,0.524,0.159,-0.022,0.164,0.238,0,10/12/21,,,,0,1
2021,10,13,23,d,0.289,-0.0646,0.121,0.408,0.104,0.347,0.136,0.051,0.285,0.104,0.127,0.166,0.357,0.539,0.395,-0.0213,0.176,0.243,0,10/13/21,,,,0,1
2021,10,14,23,d,0.266,-0.0887,0.103,0.389,0.0493,0.31,0.125,0.076,0.208,0.0268,0.139,0.159,0.268,0.493,0.404,0.0718,0.151,0.221,0,10/14/21,,,,0,1
2021,10,15,23,d,0.286,-0.0853,0.0892,0.392,0.0569,0.277,0.138,0.0783,0.207,0.0459,0.261,0.171,0.252,0.541,0.373,0.141,0.144,0.176,0,10/15/21,,,,0,0
2021,10,16,23,d,0.302,0.111,0.0962,0.43,0.0961,0.31,0.166,0.0961,0.191,0.184,0.309,0.186,0.242,0.528,0.486,0.189,0.194,0.235,0,10/16/21,,,,0,0
2021,10,17,23,d,0.293,0.13,0.108,0.258,0.138,0.318,0.196,0.122,0.148,0.149,0.31,0.169,0.266,0.503,0.483,0.104,0.202,0.242,0,10/17/21,1,1,0,1,0
2021,10,18,23,d,0.272,0.0749,0.101,0.309,0.113,0.295,0.171,0.105,0.148,0.104,0.284,0.143,0.233,0.518,0.606,0.0186,0.183,0.224,0,10/18/21,,,,0,1
2021,10,19,23,d,0.288,0.0772,0.122,0.276,0.101,0.31,0.199,0.131,0.123,0.172,0.309,0.169,0.275,0.529,0.824,0.0581,0.191,0.221,0,10/19/21,,,,0,1
2021,10,20,23,d,0.29,0.113,0.12,0.284,0.116,0.334,0.195,0.112,0.121,0.276,0.282,0.163,0.241,0.539,0.629,0.0676,0.19,0.231,0,10/20/21,,,,0,1
2021,10,21,23,d,0.295,0.106,0.104,0.278,0.14,0.332,0.196,0.101,0.171,0.211,0.273,0.154,0.19,0.567,0.275,0.0261,0.188,0.234,0,10/21/21,,,,0,0
2021,10,22,23,d,0.266,0.108,0.0965,0.256,0.158,0.192,0.205,0.111,0.203,0.238,0.405,0.122,0.145,0.525,0.385,-0.0473,0.168,0.194,0,10/22/21,,,,0,0
2021,10,23,23,d,0.244,0.0548,0.058,0.191,0.153,0.167,0.186,0.113,0.243,0.103,0.368,0.102,0.18,0.518,0.233,-0.023,0.152,0.167,0,10/23/21,,,,0,0
2021,10,24,23,d,0.249,0.0489,0.0668,0.274,0.18,0.142,0.19,0.102,0.307,0.0665,0.245,0.12,0.134,0.519,0.12,0.103,0.15,0.171,0,10/24/21,0,1,1,1,0
2021,10,25,23,d,0.253,0.0918,0.0551,0.279,0.212,0.12,0.225,0.136,0.328,-0.0389,0.317,0.101,-0.0143,0.501,0.157,0.172,0.171,0.184,0,10/25/21,,,,0,1
2021,10,26,23,d,0.225,0.127,0.0575,0.195,0.218,0.0831,0.226,0.133,0.306,-0.00885,0.251,0.0589,-0.0325,0.469,-0.0355,-0.0444,0.157,0.164,0,10/26/21,,,,0,1
2021,10,27,23,d,0.218,0.104,0.077,0.128,0.213,0.0905,0.226,0.146,0.318,-0.0412,0.366,0.0941,0.0536,0.397,0.0904,0.0863,0.17,0.176,0,10/27/21,,,,0,1
2021,10,28,23,d,0.204,0.106,0.108,0.0156,0.21,0.103,0.246,0.167,0.314,-0.0466,0.316,0.0776,0.173,0.368,0.47,-0.192,0.186,0.189,0,10/28/21,,,,0,0
2021,10,29,23,d,0.197,0.086,0.114,-0.0308,0.166,0.122,0.231,0.137,0.257,-0.00815,0.292,0.0779,0.25,0.374,0.42,-0.128,0.164,0.173,0,10/29/21,,,,0,0
2021,10,30,23,d,0.187,0.125,0.124,-0.0366,0.181,0.254,0.231,0.164,0.236,-0.18,0.116,0.00678,0.204,0.355,0.645,-0.339,0.184,0.19,0,10/30/21,,,,0,0
2021,10,31,23,d,0.18,0.123,0.136,-0.208,0.181,0.272,0.247,0.19,0.237,-0.038,0.0941,-0.0121,0.266,0.328,0.732,-0.413,0.216,0.225,0,10/31/21,,,,0,0
2021,11,1,23,d,0.191,0.15,0.162,-0.245,0.196,0.284,0.247,0.181,0.239,0.081,-0.0125,0.00558,0.315,0.275,0.6,-0.374,0.229,0.249,0,11/1/21,,,,0,0
2021,11,2,23,d,0.192,0.132,0.154,-0.128,0.195,0.343,0.24,0.165,0.254,0.14,0.0146,0.036,0.513,0.274,0.632,-0.38,0.229,0.257,0,11/2/21,,,,0,0
2021,11,3,23,d,0.201,0.076,0.139,-0.0718,0.163,0.301,0.227,0.174,0.245,0.195,-0.0725,0.0314,0.574,0.348,0.585,-0.396,0.22,0.239,0,11/3/21,,,,0,0
2021,11,4,23,d,0.215,0.152,0.102,0.024,0.194,0.362,0.216,0.154,0.24,0.346,-0.0588,0.0436,0.485,0.355,0.514,-0.316,0.241,0.282,0,11/4/21,,,,0,0
2021,11,5,23,d,0.226,0.168,0.0872,0.0739,0.227,0.384,0.238,0.149,0.28,0.443,-0.0981,0.0489,0.5,0.344,0.356,-0.294,0.24,0.296,0,11/5/21,,,,0,0
2021,11,6,23,d,0.238,0.136,0.0448,0.0902,0.221,0.269,0.219,0.111,0.302,0.615,0.00867,0.0867,0.564,0.393,0.244,-0.197,0.258,0.328,0,11/6/21,,,,0,0
2021,11,7,23,d,0.254,0.174,0.0296,0.167,0.209,0.268,0.208,0.0968,0.237,0.636,0.0812,0.111,0.608,0.436,0.328,-0.164,0.25,0.324,0,11/7/21,1,1,0,1,0
2021,11,8,23,d,0.236,0.167,0.0327,0.191,0.187,0.296,0.187,0.0774,0.203,0.779,0.118,0.0803,0.523,0.439,0.392,-0.177,0.248,0.332,0,11/8/21,,,,0,1
2021,11,9,23,d,0.221,0.146,0.00382,0.113,0.154,0.255,0.174,0.0818,0.16,0.633,0.109,0.105,0.441,0.409,0.38,-0.106,0.229,0.299,0,11/9/21,,,,0,1
2021,11,10,23,d,0.209,0.218,0.00141,0.138,0.202,0.211,0.202,0.0798,0.174,0.54,0.115,0.0682,0.313,0.388,0.192,-0.115,0.229,0.302,0,11/10/21,,,,0,1
2021,11,11,23,d,0.196,0.233,0.0332,0.126,0.167,0.241,0.198,0.106,0.175,0.266,0.0253,0.0775,0.325,0.367,0.385,-0.0891,0.2,0.322,0,11/11/21,0,0,0,1,0
2021,11,12,23,d,0.199,0.247,0.0357,0.15,0.213,0.234,0.209,0.107,0.185,0.244,0.0782,0.0713,0.167,0.411,0.649,-0.0209,0.235,0.321,0,11/12/21,,,,0,0
2021,11,13,23,d,0.187,0.243,0.127,0.149,0.215,0.235,0.216,0.111,0.193,0.13,0.127,0.0904,0.076,0.349,0.715,-0.0408,0.236,0.293,0,11/13/21,,,,0,0
2021,11,14,23,d,0.174,0.277,0.143,0.048,0.261,0.22,0.207,0.1,0.25,-0.0108,0.0566,0.0927,0.0144,0.325,0.778,0.0415,0.248,0.32,0,11/14/21,,,,0,0
2021,11,15,23,d,0.186,0.279,0.135,0.0216,0.305,0.224,0.234,0.108,0.278,-0.0522,0.143,0.107,0.0863,0.354,0.84,0.0318,0.275,0.36,0,11/15/21,,,,0,0
2021,11,16,23,d,0.204,0.361,0.155,0.0363,0.311,0.262,0.226,0.0972,0.274,0.012,0.195,0.096,0.0509,0.401,0.689,-0.0462,0.276,0.368,0,11/16/21,,,,0,0
2021,11,17,23,d,0.205,0.365,0.18,-0.0128,0.318,0.317,0.216,0.0682,0.284,0.144,0.179,0.115,0.0581,0.37,0.628,0.00217,0.293,0.412,0,11/17/21,,,,0,0
2021,11,18,23,d,0.211,0.286,0.186,0.0625,0.289,0.363,0.207,0.0756,0.283,0.222,0.163,0.129,0.104,0.383,0.772,0.00129,0.299,0.414,0,11/18/21,,,,0,0
2021,11,19,23,d,0.211,0.241,0.184,0.0372,0.27,0.326,0.212,0.0716,0.294,0.427,0.178,0.136,0.192,0.339,0.557,-0.0177,0.28,0.39,0,11/19/21,,,,0,0
2021,11,20,23,d,0.21,0.281,0.101,0.145,0.306,0.338,0.228,0.0946,0.327,0.515,0.174,0.106,0.22,0.315,0.324,-0.0969,0.317,0.437,0,11/20/21,,,,0,0
2021,11,21,23,d,0.225,0.293,0.0939,0.292,0.305,0.359,0.255,0.102,0.315,0.603,0.154,0.096,0.327,0.329,0.469,-0.181,0.322,0.441,0,11/21/21,1,0,0,1,0
2021,11,22,23,d,0.219,0.241,0.0977,0.368,0.304,0.324,0.26,0.136,0.354,0.683,0.182,0.0741,0.287,0.295,0.456,-0.278,0.323,0.422,0,11/22/21,,,,0,0
2021,11,23,23,d,0.231,0.26,0.126,0.269,0.339,0.328,0.24,0.217,0.401,0.831,0.122,0.0771,0.349,0.293,0.234,-0.298,0.277,0.45,0,11/23/21,,,,0,0
2021,11,24,23,d,0.208,0.271,0.129,0.112,0.244,0.249,0.233,0.0623,0.218,0.41,0.215,0.0485,0.161,0.357,0.0241,-0.253,0.255,0.335,0,11/24/21,,,,0,0
2021,11,25,23,d,0.194,0.214,0.132,-0.0307,0.224,0.213,0.225,0.0563,0.186,0.396,0.335,0.0255,0.00911,0.325,0.0899,-0.264,0.232,0.3,0,11/25/21,,,,0,0
2021,11,26,23,d,0.171,0.155,0.155,-0.144,0.204,0.176,0.172,0.11,0.153,0.282,0.114,0.0641,0.0577,0.337,0.403,-0.0478,0.15,0.145,0,11/26/21,,,,0,0
2021,11,27,23,d,0.159,0.177,0.0998,-0.0142,0.142,0.146,0.186,0.0869,0.111,0.172,0.114,0.0146,-0.0261,0.356,0.41,-0.15,0.17,0.229,0,11/27/21,,,,0,0
2021,11,28,23,d,0.17,0.255,0.101,-0.127,0.163,0.103,0.203,0.0829,0.0883,0.154,0.0975,0.0279,-0.0601,0.394,0.377,0.00554,0.165,0.193,0,11/28/21,1,1,1,1,0
2021,11,29,23,d,0.166,0.245,0.0971,-0.133,0.153,0.0793,0.185,0.188,0.0371,0.0559,-0.00441,0.0259,-0.171,0.316,0.428,-0.0967,0.152,0.182,0,11/29/21,,,,0,1
2021,11,30,23,d,0.162,0.235,0.0918,-0.139,0.143,0.0938,0.184,-0.0384,0.0684,-0.0574,0.114,0.0238,-0.0578,0.363,0.47,-0.0942,0.166,0.171,0,11/30/21,,,,0,1
2021,12,1,23,d,0.226,0.345,0.0424,-0.105,0.22,0.153,0.212,-0.000196,0.115,-0.0715,0.128,0.0566,0.101,0.487,0.398,0.0351,0.179,0.243,0,12/1/21,,,,0,1
2021,12,2,23,d,0.211,0.345,0.0353,-0.105,0.228,0.125,0.227,0.018,0.129,-0.0996,0.14,0.0532,0.249,0.407,0.412,-0.0707,0.189,0.243,0,12/2/21,,,,0,0
2021,12,3,23,d,0.202,0.338,0.0196,-0.0349,0.222,0.176,0.228,0.0477,0.125,0.00595,0.136,0.0271,0.349,0.366,0.508,-0.244,0.214,0.263,0,12/3/21,,,,0,0
2021,12,4,23,d,0.189,0.194,0.0739,-0.161,0.101,0.0753,0.194,0.121,0.0288,-0.0283,0.132,0.0342,0.369,0.381,0.339,-0.254,0.113,0.126,0,12/4/21,,,,0,0
2021,12,5,23,d,0.142,0.184,0.0694,-0.167,0.0911,0.0707,0.139,0.0676,0.0188,-0.0753,0.157,0.0136,0.317,0.286,0.319,-0.344,0.105,0.115,0,12/5/21,0,0,0,1,0
2021,12,6,23,d,0.115,0.188,0.0785,-0.227,0.0948,0.0263,0.107,0.0953,0.0221,-0.206,0.131,0.0238,0.29,0.228,0.433,-0.352,0.114,0.127,0,12/6/21,,,,0,0
2021,12,7,23,d,0.1,0.0996,0.113,-0.226,-0.0181,0.0845,0.0941,0.0683,-0.117,-0.119,0.0763,0.0148,0.339,0.199,0.567,-0.371,0.0523,0.0403,0,12/7/21,,,,0,0
2021,12,8,23,d,0.0717,0.076,0.09,-0.189,-0.0225,0.0822,0.0673,0.0274,-0.105,-0.0214,0.108,-0.00608,0.185,0.168,0.565,-0.356,0.0446,0.0456,0,12/8/21,,,,0,0
2021,12,9,23,d,0.107,0.201,0.107,-0.151,0.0149,0.12,0.164,0.0644,-0.0911,0.165,0.0763,0.00803,0.214,0.219,0.498,-0.351,0.144,0.0858,0,12/9/21,,,,0,0
2021,12,10,23,d,0.188,0.15,0.122,-0.115,0.0612,0.152,0.14,0.0932,0.0353,0.197,0.156,0.0597,0.222,0.288,0.347,-0.276,0.115,0.118,0,12/10/21,,,,0,0
2021,12,11,23,d,0.173,0.209,0.124,0.0864,0.113,0.179,0.165,0.0609,0.035,0.231,0.15,0.0951,0.295,0.283,0.444,-0.216,0.142,0.186,0,12/11/21,,,,0,0
2021,12,12,23,d,0.206,0.213,0.133,0.129,0.117,0.242,0.182,0.103,0.0418,0.345,0.156,0.116,0.34,0.364,0.233,-0.186,0.173,0.197,0,12/12/21,0,0,1,1,0
2021,12,13,23,d,0.217,0.264,0.113,0.165,0.155,0.268,0.199,0.102,0.0736,0.455,0.144,0.118,0.31,0.397,0.18,-0.133,0.2,0.237,0,12/13/21,,,,0,0
2021,12,14,23,d,0.199,0.172,0.143,0.0204,0.121,0.224,0.178,0.0853,0.0806,0.426,0.157,0.113,0.26,0.368,0.0327,-0.141,0.166,0.189,0,12/14/21,,,,0,0
2021,12,15,23,d,0.215,0.138,0.147,-0.0375,0.104,0.277,0.187,0.0895,0.0736,0.363,0.152,0.092,0.239,0.41,0.101,-0.202,0.161,0.184,0,12/15/21,,,,0,0
2021,12,16,23,d,0.205,0.106,0.13,0.0059,0.109,0.297,0.177,0.0819,0.109,0.297,0.122,0.0916,0.251,0.374,0.131,-0.169,0.158,0.184,0,12/16/21,,,,0,0
2021,12,17,23,d,0.187,0.0847,0.113,-0.0192,0.093,0.304,0.174,0.0932,0.0982,0.226,0.114,0.0714,0.193,0.315,0.175,-0.151,0.15,0.169,0,12/17/21,,,,0,0
2021,12,18,23,d,0.19,0.071,0.13,-0.0885,0.0898,0.36,0.157,0.0948,0.105,0.178,0.171,0.0678,0.186,0.315,0.201,-0.249,0.151,0.169,0,12/18/21,,,,0,0
2021,12,19,23,d,0.182,0.0695,0.148,-0.0492,0.0995,0.379,0.152,0.0892,0.126,0.14,0.174,0.0474,0.144,0.3,0.169,-0.317,0.147,0.166,0,12/19/21,0,1,0,1,0
2021,12,20,23,d,0.165,0.0919,0.116,-0.051,0.122,0.315,0.163,0.0881,0.15,0.184,0.0622,0.034,0.0851,0.316,0.195,-0.387,0.148,0.169,0,12/20/21,,,,0,1
2021,12,21,23,d,0.178,0.12,0.0882,-0.0422,0.173,0.332,0.176,0.133,0.139,0.257,0.19,-0.017,0.0899,0.317,0.0982,-0.374,0.161,0.179,0,12/21/21,,,,0,1
2021,12,22,23,d,0.199,0.144,0.0982,-0.0599,0.144,0.29,0.188,0.221,0.272,0.198,0.211,0.0192,0.11,0.316,0.111,-0.198,0.168,0.275,0,12/22/21,,,,0,1
2021,12,23,23,d,0.204,0.231,0.0715,-0.209,0.206,0.198,0.238,0.208,0.153,-0.00484,0.279,0.00499,0.0463,0.387,0.0818,-0.143,0.175,0.192,0,12/23/21,,,,0,0
2021,12,24,23,d,0.17,0.271,-0.0249,-0.355,0.219,0.153,0.217,0.133,0.181,-0.148,0.324,-0.0411,-0.0503,0.434,0.0298,-0.0916,0.183,0.204,0,12/24/21,,,,0,0
2021,12,25,23,d,0.19,0.218,-0.0595,-0.306,0.18,0.0514,0.228,0.172,0.165,-0.0773,0.635,-0.0489,-0.0527,0.513,0.0593,-0.0102,0.188,0.194,0,12/25/21,,,,0,0
2021,12,26,23,d,0.166,0.243,-0.0941,-0.329,0.203,0.062,0.236,0.159,0.173,-0.113,0.712,-0.0465,-0.0531,0.452,0.323,-0.039,0.195,0.211,0,12/26/21,0,0,1,1,0
2021,12,27,23,d,0.204,0.234,-0.0791,-0.341,0.213,0.0808,0.268,0.242,0.198,-0.0837,0.623,-0.0466,0.0785,0.404,0.106,0.0301,0.214,0.241,0,12/27/21,,,,0,0
2021,12,28,23,d,0.226,0.264,0.0351,-0.287,0.234,0.0838,0.292,0.264,0.187,-0.0893,0.463,0.0498,0.0783,0.429,0.374,0.0332,0.27,0.274,0,12/28/21,,,,0,0
2021,12,29,23,d,0.212,0.285,0.0135,-0.259,0.242,0.105,0.283,0.243,0.211,-0.00161,0.377,0.0182,0.0963,0.4,0.369,-0.18,0.263,0.275,0,12/29/21,,,,0,0
2021,12,30,23,d,0.226,0.284,0.0334,-0.148,0.233,0.202,0.283,0.304,0.281,0.226,0.356,0.0189,0.148,0.341,0.496,-0.19,0.27,0.291,0,12/30/21,,,,0,0
2021,12,31,23,d,0.173,0.366,-0.0189,-0.201,0.311,0.165,0.33,0.266,0.273,0.251,0.183,-0.0467,0.154,0.289,0.33,-0.272,0.324,0.356,0,12/31/21,,,,0,0
2022,1,1,23,d,0.174,0.305,-0.0573,-0.169,0.248,0.149,0.294,0.211,0.208,0.37,0.0917,-0.041,0.313,0.315,0.207,-0.31,0.307,0.332,0,1/1/22,,,,0,0
2022,1,2,23,d,0.176,0.315,0.0112,-0.17,0.256,0.306,0.318,0.285,0.214,0.48,0.0896,-0.0468,0.147,0.262,0.5,-0.369,0.326,0.352,0,1/2/22,0,1,0,1,0
2022,1,3,23,d,0.194,0.369,0.0327,-0.0462,0.283,0.309,0.291,0.234,0.221,0.502,0.0824,-0.0302,0.203,0.251,0.443,-0.334,0.326,0.375,0,1/3/22,,,,0,1
2022,1,4,23,d,0.183,0.37,0.0553,-0.094,0.267,0.356,0.302,0.259,0.254,0.389,-0.16,0.0384,0.486,0.214,0.571,-0.252,0.318,0.425,0,1/4/22,,,,0,1
2022,1,5,23,d,0.162,0.272,0.0507,-0.0998,0.272,0.313,0.288,0.2,0.273,0.377,-0.0886,0.0401,0.45,0.23,0.256,-0.258,0.314,0.369,0,1/5/22,,,,0,1
2022,1,6,23,d,0.203,0.263,0.0151,-0.144,0.243,0.308,0.241,0.189,0.228,0.475,0.0608,0.0196,0.372,0.285,0.246,-0.228,0.289,0.342,0,1/6/22,,,,0,0
2022,1,7,23,d,0.224,0.289,0.00276,-0.201,0.297,0.303,0.242,0.132,0.312,0.489,0.0571,0.0733,0.595,0.383,0.315,-0.158,0.287,0.377,0,1/7/22,,,,0,0
2022,1,8,23,d,0.231,0.258,0.0251,-0.182,0.318,0.31,0.274,0.172,0.362,0.614,-0.0294,0.0781,0.57,0.424,0.277,-0.113,0.32,0.411,0,1/8/22,,,,0,0
2022,1,9,23,d,0.223,0.215,0.0179,-0.26,0.294,0.323,0.248,0.155,0.352,0.631,0.0392,0.0693,0.541,0.431,0.748,-0.122,0.298,0.391,0,1/9/22,0,1,1,1,0
2022,1,10,23,d,0.237,0.199,0.0182,-0.196,0.266,0.364,0.278,0.224,0.314,0.555,0.0813,0.0597,0.458,0.511,0.914,-0.153,0.303,0.354,0,1/10/22,,,,0,1
2022,1,11,23,d,0.209,0.18,-0.000482,-0.15,0.269,0.383,0.259,0.152,0.326,0.467,0.135,0.0372,0.308,0.435,0.677,-0.131,0.284,0.346,0,1/11/22,,,,0,1
2022,1,12,23,d,0.203,0.213,-0.0118,-0.253,0.201,0.274,0.264,0.0759,0.189,0.4,0.142,0.00827,0.236,0.377,0.642,-0.146,0.277,0.323,0,1/12/22,,,,0,1
2022,1,13,23,d,0.142,0.224,0.0165,-0.208,0.219,0.28,0.219,0.106,0.213,0.462,0.149,0.0415,0.143,0.308,0.596,-0.25,0.207,0.274,0,1/13/22,,,,0,0
2022,1,14,23,d,0.177,0.182,0.0734,-0.149,0.203,0.277,0.274,0.216,0.216,0.562,0.209,0.0345,0.248,0.326,0.637,-0.365,0.263,0.28,0,1/14/22,,,,0,0
2022,1,15,23,d,0.181,0.149,0.0865,-0.0621,0.203,0.241,0.268,0.234,0.242,0.428,0.171,0.0258,0.227,0.313,0.491,-0.336,0.246,0.255,0,1/15/22,,,,0,0
2022,1,16,23,d,0.178,0.125,0.0956,-0.0268,0.205,0.208,0.285,0.276,0.264,0.379,0.154,0.0206,0.175,0.305,0.499,-0.346,0.25,0.233,0,1/16/22,,,,0,0
2022,1,17,23,d,0.182,0.117,0.0968,-0.0387,0.205,0.205,0.282,0.238,0.271,0.242,0.133,0.0235,0.232,0.331,0.54,-0.309,0.255,0.266,0,1/17/22,,,,0,0
2022,1,18,23,d,0.186,0.155,0.12,-0.0506,0.29,0.203,0.259,0.284,0.393,0.481,0.112,0.0265,0.202,0.357,0.359,-0.271,0.271,0.261,0,1/18/22,,,,0,0
2022,1,19,23,d,0.191,0.103,0.118,-0.0179,0.263,0.2,0.348,0.348,0.395,0.533,0.101,0.0217,0.206,0.471,0.424,-0.357,0.3,0.269,0,1/19/22,,,,0,0
2022,1,20,23,d,0.246,0.0453,0.101,-0.0307,0.207,0.202,0.234,0.255,0.292,0.584,0.0786,0.0601,0.133,0.527,0.3,-0.196,0.21,0.211,0,1/20/22,,,,0,0
2022,1,21,23,d,0.231,0.0665,0.0415,-0.0738,0.196,0.22,0.224,0.187,0.296,0.383,0.0674,0.0416,0.118,0.506,0.373,-0.0367,0.192,0.195,0,1/21/22,,,,0,0
2022,1,22,23,d,0.213,0.0626,0.0545,-0.0724,0.16,0.233,0.209,0.137,0.235,0.523,0.0174,0.0303,0.107,0.494,0.382,-0.0813,0.158,0.17,0,1/22/22,,,,0,0
2022,1,23,23,d,0.209,0.0751,0.104,-0.11,0.209,0.191,0.196,0.154,0.312,0.738,0.00719,0.0411,0.0702,0.487,0.182,-0.0835,0.18,0.195,0,1/23/22,,,,0,0
2022,1,24,23,d,0.235,0.0864,0.108,-0.179,0.241,0.221,0.222,0.157,0.359,0.728,0.00198,0.0878,0.102,0.542,0.0419,-0.109,0.198,0.225,0,1/24/22,,,,0,0
2022,1,25,23,d,0.225,0.143,0.156,-0.228,0.241,0.291,0.245,0.211,0.313,1.07,0.0484,0.0782,0.0828,0.429,0.267,0.0333,0.215,0.293,0,1/25/22,,,,0,0
2022,1,26,23,d,0.198,0.0594,0.147,-0.266,0.217,0.235,0.239,0.209,0.34,0.709,0.00825,0.0646,0.0295,0.41,0.395,0.0812,0.239,0.259,0,1/26/22,,,,0,0
2022,1,27,23,d,0.195,0.0431,0.151,-0.174,0.227,0.313,0.22,0.143,0.371,0.699,0.0748,0.037,0.0571,0.398,0.368,-0.186,0.253,0.315,0,1/27/22,,,,0,0
2022,1,28,23,d,0.158,0.0145,0.12,-0.188,0.187,0.307,0.191,0.113,0.318,0.689,0.0335,0.000243,0.00237,0.343,0.154,-0.165,0.238,0.321,0,1/28/22,,,,0,0
2022,1,29,23,d,0.148,-0.0159,0.0998,-0.366,0.186,0.28,0.138,0.0822,0.338,0.897,0.0959,-0.00988,-0.0319,0.233,0.207,-0.263,0.226,0.323,0,1/29/22,,,,0,0
2022,1,30,23,d,0.138,0.0385,0.128,-0.408,0.197,0.405,0.189,0.15,0.31,0.67,0.214,-0.0184,0.0862,0.285,0.481,-0.263,0.301,0.405,0,1/30/22,,,,0,0
2022,1,31,23,d,0.113,0.0397,0.0978,-0.258,0.191,0.367,0.155,0.145,0.301,0.617,0.243,0.00802,0.0732,0.32,0.372,-0.253,0.272,0.359,0,1/31/22,,,,0,0
2022,2,1,23,d,0.135,0.0481,0.121,-0.213,0.171,0.296,0.146,0.142,0.324,0.42,0.221,-0.022,0.209,0.352,0.321,-0.407,0.243,0.314,0,2/1/22,,,,0,0
2022,2,2,23,d,0.155,0.0101,0.109,-0.0678,0.159,0.29,0.123,0.119,0.269,0.51,0.148,0.0305,0.397,0.338,0.241,-0.371,0.263,0.308,0,2/2/22,,,,0,0
2022,2,3,23,d,0.157,0.0576,0.0905,0.0196,0.158,0.252,0.103,0.138,0.232,0.456,0.335,0.0691,0.503,0.347,0.508,-0.293,0.239,0.275,0,2/3/22,,,,0,0
2022,2,4,23,d,0.235,0.0089,0.161,0.121,0.119,0.327,0.216,0.184,0.202,0.376,0.376,0.114,0.394,0.434,0.081,-0.251,0.224,0.286,0,2/4/22,,,,0,0
2022,2,5,23,d,0.254,0.0672,0.183,0.352,0.122,0.264,0.221,0.237,0.158,0.443,0.0824,0.165,0.546,0.509,0.00106,-0.234,0.248,0.257,0,2/5/22,,,,0,0
2022,2,6,23,d,0.274,0.072,0.174,0.479,0.129,0.137,0.227,0.217,0.173,0.295,0.0604,0.166,0.516,0.488,-0.0789,-0.19,0.193,0.178,0,2/6/22,,,,0,0
2022,2,7,23,d,0.276,0.0465,0.197,0.375,0.0798,0.134,0.243,0.217,0.104,0.299,0.0367,0.186,0.479,0.461,-0.0526,-0.184,0.185,0.164,0,2/7/22,,,,0,0
2022,2,8,23,d,0.254,0.0585,0.182,0.461,0.105,0.107,0.251,0.207,0.139,0.302,-0.152,0.138,0.375,0.389,-0.0342,-0.046,0.187,0.171,0,2/8/22,,,,0,0
2022,2,9,23,d,0.245,0.0328,0.197,0.463,0.0706,0.0819,0.26,0.227,0.0953,0.268,-0.23,0.0997,0.153,0.399,-0.0931,-0.0872,0.154,0.205,0,2/9/22,,,,0,0
2022,2,10,23,d,0.233,0.101,0.23,0.522,0.18,0.0851,0.284,0.252,0.242,0.317,-0.241,0.0822,0.106,0.356,-0.389,-0.165,0.224,0.214,0,2/10/22,,,,0,0
2022,2,11,23,d,0.214,0.108,0.206,0.528,0.193,0.0399,0.298,0.27,0.25,0.264,-0.191,0.0395,-0.0363,0.35,-0.473,-0.212,0.216,0.18,0,2/11/22,,,,0,0
2022,2,12,23,d,0.226,0.192,0.25,0.41,0.27,0.192,0.313,0.315,0.276,0.206,-0.186,0.0803,0.0135,0.3,-0.107,-0.146,0.24,0.232,0,2/12/22,,,,0,0
